/home/zy/zy/2new_network/CenterNet-master/exp/ctdet/coco_dla3/model_90.pth



/home/zy/anaconda3/envs/open-mmlab/bin/python /home/zy/zy/2new_network/CenterNet-master/src/main.py
Fix size testing.
training chunk_sizes: [12]
The output will be saved to  /home/zy/zy/2new_network/CenterNet-master/exp/ctdet/coco_dla3
heads {'hm': 20, 'wh': 2, 'reg': 2}
Namespace(K=100, aggr_weight=0.0, agnostic_ex=False, arch='dla_34', aug_ddd=0.5, aug_rot=0, batch_size=12, cat_spec_wh=False, center_thresh=0.1, chunk_sizes=[12], data_dir='/home/zy/zy/2new_network/CenterNet-master/data', dataset='coco', debug=0, debug_dir='/home/zy/zy/2new_network/CenterNet-master/exp/ctdet/coco_dla3/debug', debugger_theme='white', demo='', dense_hp=False, dense_wh=False, dep_weight=1, dim_weight=1, down_ratio=4, eval_oracle_dep=False, eval_oracle_hm=False, eval_oracle_hmhp=False, eval_oracle_hp_offset=False, eval_oracle_kps=False, eval_oracle_offset=False, eval_oracle_wh=False, exp_dir='/home/zy/zy/2new_network/CenterNet-master/exp/ctdet', exp_id='coco_dla3', fix_res=True, flip=0.5, flip_test=False, gpus=[0], gpus_str='0', head_conv=256, heads={'hm': 20, 'wh': 2, 'reg': 2}, hide_data_time=False, hm_hp=True, hm_hp_weight=1, hm_weight=1, hp_weight=1, input_h=512, input_res=512, input_w=512, keep_res=False, kitti_split='3dop', load_model='/home/zy/zy/2new_network/CenterNet-master/exp/ctdet/coco_dla3/model_90.pth', lr=0.000125, lr_step=[60, 90, 120], master_batch_size=12, mean=array([[[0.40789655, 0.44719303, 0.47026116]]], dtype=float32), metric='loss', mse_loss=False, nms=False, no_color_aug=False, norm_wh=False, not_cuda_benchmark=False, not_hm_hp=False, not_prefetch_test=False, not_rand_crop=False, not_reg_bbox=False, not_reg_hp_offset=False, not_reg_offset=False, num_classes=20, num_epochs=141, num_iters=-1, num_stacks=1, num_workers=4, off_weight=1, output_h=128, output_res=128, output_w=128, pad=31, peak_thresh=0.2, print_iter=1, rect_mask=False, reg_bbox=True, reg_hp_offset=True, reg_loss='l1', reg_offset=True, resume=False, root_dir='/home/zy/zy/2new_network/CenterNet-master', rot_weight=1, rotate=0, save_all=False, save_dir='/home/zy/zy/2new_network/CenterNet-master/exp/ctdet/coco_dla3', scale=0.4, scores_thresh=0.1, seed=317, shift=0.1, std=array([[[0.2886383 , 0.27408165, 0.27809834]]], dtype=float32), task='ctdet', test=True, test_scales=[1.0], trainval=False, val_intervals=10, vis_thresh=0.1, wh_weight=0.1)
Creating model...
loaded /home/zy/zy/2new_network/CenterNet-master/exp/ctdet/coco_dla3/model_90.pth, epoch 90
Setting up data...
==> initializing coco 2017 val data.
loading annotations into memory...
Done (t=0.03s)
creating index...
index created!
Loaded val 4952 samples
/home/zy/anaconda3/envs/open-mmlab/lib/python3.7/site-packages/torch/nn/_reduction.py:46: UserWarning: size_average and reduce args will be deprecated, please use reduction='sum' instead.
  warnings.warn(warning.format(ret))
ctdet/coco_dla3| val: [0][0/4952]|Tot: 0:00:00 |ETA: 0:00:00 |loss 3.8555 |hm_loss 2.9604 |wh_loss 7.2680 |off_loss 0.1682 |Data 0.083s(0.083s) |Net 0.353s
ctdet/coco_dla3| val: [0][1/4952]|Tot: 0:00:00 |ETA: 0:00:00 |loss 2.8458 |hm_loss 2.2331 |wh_loss 4.1999 |off_loss 0.1927 |Data 0.003s(0.043s) |Net 0.215s
ctdet/coco_dla3| val: [0][2/4952]|Tot: 0:00:00 |ETA: 0:00:00 |loss 2.6346 |hm_loss 2.0227 |wh_loss 4.4098 |off_loss 0.1710 |Data 0.003s(0.030s) |Net 0.167s
ctdet/coco_dla3| val: [0][3/4952]|Tot: 0:00:00 |ETA: 0:00:00 |loss 2.7439 |hm_loss 2.1400 |wh_loss 4.2848 |off_loss 0.1754 |Data 0.003s(0.023s) |Net 0.150s
ctdet/coco_dla3| val: [0][4/4952]|Tot: 0:00:00 |ETA: 0:00:00 |loss 2.9130 |hm_loss 2.3456 |wh_loss 3.8190 |off_loss 0.1855 |Data 0.004s(0.019s) |Net 0.137s
ctdet/coco_dla3| val: [0][5/4952]|Tot: 0:00:00 |ETA: 0:00:00 |loss 3.4443 |hm_loss 2.8264 |wh_loss 4.3388 |off_loss 0.1841 |Data 0.003s(0.017s) |Net 0.127s
ctdet/coco_dla3| val: [0][6/4952]|Tot: 0:00:00 |ETA: 0:00:00 |loss 3.3080 |hm_loss 2.6858 |wh_loss 4.2513 |off_loss 0.1970 |Data 0.003s(0.015s) |Net 0.120s
ctdet/coco_dla3| val: [0][7/4952]|Tot: 0:00:00 |ETA: 0:00:00 |loss 3.3709 |hm_loss 2.7430 |wh_loss 4.1538 |off_loss 0.2125 |Data 0.004s(0.013s) |Net 0.115s
ctdet/coco_dla3| val: [0][8/4952]|Tot: 0:00:01 |ETA: 0:00:00 |loss 3.6035 |hm_loss 2.8370 |wh_loss 5.3651 |off_loss 0.2300 |Data 0.003s(0.012s) |Net 0.111s
ctdet/coco_dla3| val: [0][9/4952]|Tot: 0:00:01 |ETA: 0:00:00 |loss 3.3490 |hm_loss 2.6170 |wh_loss 5.0286 |off_loss 0.2292 |Data 0.003s(0.011s) |Net 0.109s
ctdet/coco_dla3| val: [0][10/4952]|Tot: 0:00:01 |ETA: 0:00:00 |loss 3.2598 |hm_loss 2.5268 |wh_loss 4.9592 |off_loss 0.2370 |Data 0.003s(0.011s) |Net 0.106s
ctdet/coco_dla3| val: [0][11/4952]|Tot: 0:00:01 |ETA: 0:00:00 |loss 3.1577 |hm_loss 2.4418 |wh_loss 4.6252 |off_loss 0.2534 |Data 0.003s(0.010s) |Net 0.103s
ctdet/coco_dla3| val: [0][12/4952]|Tot: 0:00:01 |ETA: 0:00:00 |loss 3.0950 |hm_loss 2.4018 |wh_loss 4.3752 |off_loss 0.2557 |Data 0.003s(0.009s) |Net 0.101s
ctdet/coco_dla3| val: [0][13/4952]|Tot: 0:00:01 |ETA: 0:00:00 |loss 3.1849 |hm_loss 2.4923 |wh_loss 4.4316 |off_loss 0.2495 |Data 0.003s(0.009s) |Net 0.098s
ctdet/coco_dla3| val: [0][14/4952]|Tot: 0:00:01 |ETA: 0:00:00 |loss 3.0220 |hm_loss 2.3502 |wh_loss 4.1711 |off_loss 0.2547 |Data 0.003s(0.009s) |Net 0.098s
ctdet/coco_dla3| val: [0][15/4952]|Tot: 0:00:01 |ETA: 0:00:00 |loss 2.9879 |hm_loss 2.3168 |wh_loss 4.1243 |off_loss 0.2586 |Data 0.003s(0.008s) |Net 0.097s
ctdet/coco_dla3| val: [0][16/4952]|Tot: 0:00:01 |ETA: 0:00:00 |loss 3.0628 |hm_loss 2.3635 |wh_loss 4.3137 |off_loss 0.2679 |Data 0.003s(0.008s) |Net 0.097s
